id1,id2,score
RE-MOL-0000401010,negative,28.61916
RE-MOL-0000017147,negative,36.64916
RE-MOL-0000075835,negative,71.28916
RE-MOL-0000377210,negative,16.5216
RE-MOL-0001086878,negative,47.2316
RE-MOL-0000318902,negative,27.70916
RE-MOL-0000000470,negative,31.5316
RE-MOL-0000264161,negative,13.80916
RE-MOL-0000005036,negative,14.66916
RE-MOL-0000402554,negative,11.99916
RE-MOL-0000000470,negative,36.1416
RE-MOL-0000377210,negative,30.8616
RE-MOL-0000327950,negative,13.2916
RE-MOL-0000575640,negative,4.471595
RE-MOL-0000327950,negative,16.6716
RE-MOL-0000402554,negative,4.659164
RE-MOL-0000311663,negative,0.2291644
RE-MOL-0000046105,negative,12.0116
RE-MOL-0000043950,negative,37.09916
RE-MOL-0000042933,negative,7.880184
RE-MOL-0000031671,negative,32.96716
RE-MOL-0000046105,negative,17.7516
RE-MOL-0000017147,negative,32.37916
RE-MOL-0000009357,negative,16.3216
RE-MOL-0000000470,negative,15.9616
RE-MOL-0000006951,negative,11.84916
RE-MOL-0000054539,negative,6.757184
RE-MOL-0000322518,negative,14.78916
RE-MOL-0000017437,negative,12.7216
RE-MOL-0000043950,negative,39.08916
RE-MOL-0000002081,negative,85.7816
RE-MOL-0000011320,negative,15.59916
RE-MOL-0000123129,negative,39.33916
RE-MOL-0000017325,negative,32.7316
RE-MOL-0000000603,negative,6.091595
RE-MOL-0000017147,negative,27.23916
RE-MOL-0000001940,negative,0.8691644
RE-MOL-0001086878,negative,26.5616
RE-MOL-0000006951,negative,32.54916
RE-MOL-0000011320,negative,3.899164
RE-MOL-0000075835,negative,48.77916
RE-MOL-0000009769,negative,61.6216
RE-MOL-0000075835,negative,32.07916
RE-MOL-0000017147,negative,27.90916
RE-MOL-0000024449,negative,15.2416
RE-MOL-0000347465,negative,13.9816
RE-MOL-0000208410,negative,5.261595
RE-MOL-0000401765,negative,24.43316
RE-MOL-0000501401,negative,53.6446
RE-MOL-0000017835,negative,7.919164
RE-MOL-0000000470,negative,27.7616
RE-MOL-0000075835,negative,26.47916
RE-MOL-0000448861,negative,4.351595
RE-MOL-0000009769,negative,58.6016
RE-MOL-0001086878,negative,5.001595
RE-MOL-0000048704,negative,24.4316
RE-MOL-0000377210,negative,23.1216
RE-MOL-0000311663,negative,9.559163999999999
RE-MOL-0000311663,negative,7.429164
RE-MOL-0000327950,negative,25.4416
RE-MOL-0000011320,negative,2.939164
RE-MOL-0000017147,negative,18.32916
RE-MOL-0000316629,negative,35.29018
RE-MOL-0000377210,negative,19.7716
RE-MOL-0000401010,negative,26.39916
RE-MOL-0000316629,negative,39.83018
RE-MOL-0000006419,negative,23.09916
RE-MOL-0000043950,negative,51.01916
RE-MOL-0000046105,negative,30.7016
RE-MOL-0000192053,negative,40.8116
RE-MOL-0000123129,negative,0.3691644
RE-MOL-0000213627,negative,70.2816
RE-MOL-0000005427,negative,7.751595
RE-MOL-0000046105,negative,2.461595
RE-MOL-0000016073,negative,7.929164
RE-MOL-0000024449,negative,33.2416
RE-MOL-0000017147,negative,14.11916
RE-MOL-0000017147,negative,27.49916
RE-MOL-0000402383,negative,47.8316
RE-MOL-0000046105,negative,10.4416
RE-MOL-0000009357,negative,39.7516
RE-MOL-0000017325,negative,62.1716
RE-MOL-0000230359,negative,16.1716
RE-MOL-0000043950,negative,47.71916
RE-MOL-0000024449,negative,32.8816
RE-MOL-0000024449,negative,19.4816
RE-MOL-0000075422,negative,38.05916
RE-MOL-0000166485,negative,29.40916
RE-MOL-0000575640,negative,89.8216
RE-MOL-0000009769,negative,44.7616
RE-MOL-0000021716,negative,40.56916
RE-MOL-0000801341,negative,14.720180000000001
RE-MOL-0000017147,negative,11.16916
RE-MOL-0000005036,negative,2.389164
RE-MOL-0000327486,negative,9.798184
RE-MOL-0000017437,negative,12.6816
RE-MOL-0000011320,negative,2.929164
RE-MOL-0000075422,negative,33.29916
RE-MOL-0000368985,negative,51.3916
RE-MOL-0000024449,negative,57.1916
RE-MOL-0000075835,negative,25.59916
RE-MOL-0000075835,negative,75.84916
RE-MOL-0000043950,negative,42.28916
RE-MOL-0000075835,negative,69.32916
RE-MOL-0000293904,negative,15.04916
RE-MOL-0000376867,negative,41.3116
RE-MOL-0000007863,negative,11.85916
RE-MOL-0001076992,negative,26.60916
RE-MOL-0000011320,negative,24.69916
RE-MOL-0000575640,negative,8.561595
RE-MOL-0000017147,negative,31.29916
RE-MOL-0000075835,negative,59.24916
RE-MOL-0000017325,negative,15.6716
RE-MOL-0000001940,negative,11.12916
RE-MOL-0000006419,negative,43.90916
RE-MOL-0000046105,negative,30.2716
RE-MOL-0000020425,negative,49.7076
RE-MOL-0000274994,negative,3.249164
RE-MOL-0000016073,negative,8.459164
RE-MOL-0000016073,negative,5.579164
RE-MOL-0000009769,negative,48.7616
RE-MOL-0000061053,negative,32.7116
RE-MOL-0000075422,negative,6.889164
RE-MOL-0000017325,negative,39.5016
RE-MOL-0000007246,negative,13.5716
RE-MOL-0000192053,negative,52.9316
RE-MOL-0000208410,negative,11.3416
RE-MOL-0000005427,negative,2.411595
RE-MOL-0000377210,negative,14.2716
RE-MOL-0000005036,negative,20.52916
RE-MOL-0000024449,negative,40.8316
RE-MOL-0000024449,negative,9.451595
RE-MOL-0000017147,negative,12.17916
RE-MOL-0000096788,negative,6.161595
RE-MOL-0000075347,negative,3.745164
RE-MOL-0000024449,negative,40.6516
RE-MOL-0000043950,negative,47.90916
RE-MOL-0000377210,negative,16.0516
RE-MOL-0000000470,negative,28.3516
RE-MOL-0000123129,negative,8.079164
RE-MOL-0000075835,negative,87.28916
RE-MOL-0000402383,negative,12.9616
RE-MOL-0000327950,negative,15.4116
RE-MOL-0000377210,negative,20.0616
RE-MOL-0000000470,negative,37.9515952808
RE-MOL-0000046105,negative,10.0015952808
RE-MOL-0000377210,negative,32.2215952808
RE-MOL-0000012857,negative,25.2915952808
RE-MOL-0000006951,negative,0.9091643714000001
RE-MOL-0000007863,negative,7.9691643714
RE-MOL-0000007863,negative,10.6191643714
RE-MOL-0000017325,negative,38.6715952808
RE-MOL-0000585498,negative,1.0791643714
RE-MOL-0000401010,negative,9.4191643714
RE-MOL-0000402554,negative,4.2591643714
RE-MOL-0000043950,negative,44.0891643714
RE-MOL-0000046105,negative,23.3115952808
RE-MOL-0000043950,negative,44.6991643714
RE-MOL-0000208410,negative,12.7215952808
RE-MOL-0000000470,negative,29.5715952808
RE-MOL-0000575167,negative,92.5415952808
RE-MOL-0000017147,negative,17.9691643714
RE-MOL-0000002081,negative,72.9015952808
RE-MOL-0000017325,negative,43.7715952808
RE-MOL-0000192053,negative,22.7915952808
RE-MOL-0000000470,negative,27.6115952808
RE-MOL-0000001940,negative,3.7891643714
RE-MOL-0000575640,negative,12.3115952808
RE-MOL-0000017437,negative,9.0215952808
RE-MOL-0000042933,negative,8.6601836433
RE-MOL-0000054539,negative,1.4451836433
RE-MOL-0000017437,negative,4.8215952808
RE-MOL-0000001940,negative,3.6891643714
RE-MOL-0000021716,negative,21.8491643714
RE-MOL-0000075347,negative,4.2821643714
RE-MOL-0000006951,negative,18.5691643714
RE-MOL-0000009769,negative,22.5115952808
RE-MOL-0000017147,negative,10.9691643714
RE-MOL-0000000470,negative,24.8115952808
RE-MOL-0000166485,negative,37.3491643714
RE-MOL-0000016073,negative,8.9791643714
RE-MOL-0000001940,negative,23.3491643714
RE-MOL-0000448861,negative,1.9315952808
RE-MOL-0000017147,negative,37.1091643714
RE-MOL-0000311663,negative,10.9091643714
RE-MOL-0000046105,negative,17.9115952808
RE-MOL-0000123129,negative,14.0691643714
RE-MOL-0000004249,negative,1.4515952808
RE-MOL-0000006951,negative,0.2691643714
RE-MOL-0000017437,negative,27.7515952808
RE-MOL-0000001940,negative,6.7991643714
RE-MOL-0000021716,negative,12.6191643714
